Year,Geography,Source,GeoCode,Value
1996,data.Quebec,data.Heavy Industry,24,23.7
1997,data.Quebec,data.Heavy Industry,24,23.6
1998,data.Quebec,data.Heavy Industry,24,23.7
1999,data.Quebec,data.Heavy Industry,24,22.3
2000,data.Quebec,data.Heavy Industry,24,22.3
2001,data.Quebec,data.Heavy Industry,24,20.9
2002,data.Quebec,data.Heavy Industry,24,21.2
2003,data.Quebec,data.Heavy Industry,24,21.5
2004,data.Quebec,data.Heavy Industry,24,20.6
2005,data.Quebec,data.Heavy Industry,24,20.2
2006,data.Quebec,data.Heavy Industry,24,19.8
2007,data.Quebec,data.Heavy Industry,24,19.6
2008,data.Quebec,data.Heavy Industry,24,19.0
2009,data.Quebec,data.Heavy Industry,24,17.3
2010,data.Quebec,data.Heavy Industry,24,16.6
2011,data.Quebec,data.Heavy Industry,24,17.9
2012,data.Quebec,data.Heavy Industry,24,17.8
2013,data.Quebec,data.Heavy Industry,24,18.3
2014,data.Quebec,data.Heavy Industry,24,18.0
2015,data.Quebec,data.Heavy Industry,24,17.3
2016,data.Quebec,data.Heavy Industry,24,15.9
2017,data.Quebec,data.Heavy Industry,24,17.0
2018,data.Quebec,data.Heavy Industry,24,17.3
2019,data.Quebec,data.Heavy Industry,24,18.2
2020,data.Quebec,data.Heavy Industry,24,17.0
2021,data.Quebec,data.Heavy Industry,24,17.7
1990,data.Ontario,data.Heavy Industry,35,43.5
1991,data.Ontario,data.Heavy Industry,35,43.5
1992,data.Ontario,data.Heavy Industry,35,44.6
1993,data.Ontario,data.Heavy Industry,35,42.0
1994,data.Ontario,data.Heavy Industry,35,44.1
1995,data.Ontario,data.Heavy Industry,35,45.4
1996,data.Ontario,data.Heavy Industry,35,47.3
1997,data.Ontario,data.Heavy Industry,35,46.0
1998,data.Ontario,data.Heavy Industry,35,41.6
1999,data.Ontario,data.Heavy Industry,35,40.1
2000,data.Ontario,data.Heavy Industry,35,38.8
2001,data.Ontario,data.Heavy Industry,35,35.8
2002,data.Ontario,data.Heavy Industry,35,36.9
2003,data.Ontario,data.Heavy Industry,35,35.4
2004,data.Ontario,data.Heavy Industry,35,38.6
2005,data.Ontario,data.Heavy Industry,35,35.2
2006,data.Ontario,data.Heavy Industry,35,36.2
2007,data.Ontario,data.Heavy Industry,35,35.3
2008,data.Ontario,data.Heavy Industry,35,34.7
2009,data.Ontario,data.Heavy Industry,35,26.0
2010,data.Ontario,data.Heavy Industry,35,28.4
2011,data.Ontario,data.Heavy Industry,35,30.5
2012,data.Ontario,data.Heavy Industry,35,31.2
2013,data.Ontario,data.Heavy Industry,35,29.3
2014,data.Ontario,data.Heavy Industry,35,30.3
2015,data.Ontario,data.Heavy Industry,35,29.5
2016,data.Ontario,data.Heavy Industry,35,30.6
2017,data.Ontario,data.Heavy Industry,35,28.6
2018,data.Ontario,data.Heavy Industry,35,28.8
2019,data.Ontario,data.Heavy Industry,35,28.3
2020,data.Ontario,data.Heavy Industry,35,25.5
2021,data.Ontario,data.Heavy Industry,35,27.6
1990,data.Manitoba,data.Heavy Industry,46,1.4
1991,data.Manitoba,data.Heavy Industry,46,1.3
1992,data.Manitoba,data.Heavy Industry,46,1.2
1993,data.Manitoba,data.Heavy Industry,46,1.2
1994,data.Manitoba,data.Heavy Industry,46,1.0
1995,data.Manitoba,data.Heavy Industry,46,1.1
1996,data.Manitoba,data.Heavy Industry,46,1.3
1997,data.Manitoba,data.Heavy Industry,46,1.2
1998,data.Manitoba,data.Heavy Industry,46,1.4
1999,data.Manitoba,data.Heavy Industry,46,1.5
2000,data.Manitoba,data.Heavy Industry,46,1.4
2001,data.Manitoba,data.Heavy Industry,46,1.4
2002,data.Manitoba,data.Heavy Industry,46,1.4
2003,data.Manitoba,data.Heavy Industry,46,1.4
2004,data.Manitoba,data.Heavy Industry,46,1.4
2005,data.Manitoba,data.Heavy Industry,46,1.6
2006,data.Manitoba,data.Heavy Industry,46,1.6
2007,data.Manitoba,data.Heavy Industry,46,1.7
2008,data.Manitoba,data.Heavy Industry,46,1.7
2009,data.Manitoba,data.Heavy Industry,46,1.6
2010,data.Manitoba,data.Heavy Industry,46,1.3
2011,data.Manitoba,data.Heavy Industry,46,1.3
2012,data.Manitoba,data.Heavy Industry,46,1.2
2013,data.Manitoba,data.Heavy Industry,46,1.4
2014,data.Manitoba,data.Heavy Industry,46,1.3
2015,data.Manitoba,data.Heavy Industry,46,1.3
2016,data.Manitoba,data.Heavy Industry,46,1.4
2017,data.Manitoba,data.Heavy Industry,46,1.3
2018,data.Manitoba,data.Heavy Industry,46,1.4
2019,data.Manitoba,data.Heavy Industry,46,1.3
2020,data.Manitoba,data.Heavy Industry,46,1.3
2021,data.Manitoba,data.Heavy Industry,46,1.3
1990,data.Saskatchewan,data.Heavy Industry,47,1.7
1991,data.Saskatchewan,data.Heavy Industry,47,1.7
1992,data.Saskatchewan,data.Heavy Industry,47,1.5
1993,data.Saskatchewan,data.Heavy Industry,47,2.3
1994,data.Saskatchewan,data.Heavy Industry,47,2.8
1995,data.Saskatchewan,data.Heavy Industry,47,2.8
1996,data.Saskatchewan,data.Heavy Industry,47,2.8
1997,data.Saskatchewan,data.Heavy Industry,47,2.7
1998,data.Saskatchewan,data.Heavy Industry,47,2.6
1999,data.Saskatchewan,data.Heavy Industry,47,2.6
2000,data.Saskatchewan,data.Heavy Industry,47,2.5
2001,data.Saskatchewan,data.Heavy Industry,47,2.5
2002,data.Saskatchewan,data.Heavy Industry,47,2.5
2003,data.Saskatchewan,data.Heavy Industry,47,2.5
2004,data.Saskatchewan,data.Heavy Industry,47,2.5
2005,data.Saskatchewan,data.Heavy Industry,47,2.3
2006,data.Saskatchewan,data.Heavy Industry,47,2.4
2007,data.Saskatchewan,data.Heavy Industry,47,3.0
2008,data.Saskatchewan,data.Heavy Industry,47,3.5
2009,data.Saskatchewan,data.Heavy Industry,47,2.5
2010,data.Saskatchewan,data.Heavy Industry,47,3.0
2011,data.Saskatchewan,data.Heavy Industry,47,4.0
2012,data.Saskatchewan,data.Heavy Industry,47,4.0
2013,data.Saskatchewan,data.Heavy Industry,47,3.8
2014,data.Saskatchewan,data.Heavy Industry,47,3.5
2015,data.Saskatchewan,data.Heavy Industry,47,3.5
2016,data.Saskatchewan,data.Heavy Industry,47,3.4
2017,data.Saskatchewan,data.Heavy Industry,47,3.8
2018,data.Saskatchewan,data.Heavy Industry,47,4.7
2019,data.Saskatchewan,data.Heavy Industry,47,3.8
2020,data.Saskatchewan,data.Heavy Industry,47,4.3
2021,data.Saskatchewan,data.Heavy Industry,47,4.1
1990,data.Alberta,data.Heavy Industry,48,12.8
1991,data.Alberta,data.Heavy Industry,48,13.3
1992,data.Alberta,data.Heavy Industry,48,13.1
1993,data.Alberta,data.Heavy Industry,48,13.1
1994,data.Alberta,data.Heavy Industry,48,14.9
1995,data.Alberta,data.Heavy Industry,48,15.1
1996,data.Alberta,data.Heavy Industry,48,15.3
1997,data.Alberta,data.Heavy Industry,48,16.5
1998,data.Alberta,data.Heavy Industry,48,16.7
1999,data.Alberta,data.Heavy Industry,48,16.9
2000,data.Alberta,data.Heavy Industry,48,17.2
2001,data.Alberta,data.Heavy Industry,48,17.1
2002,data.Alberta,data.Heavy Industry,48,16.8
2003,data.Alberta,data.Heavy Industry,48,16.5
2004,data.Alberta,data.Heavy Industry,48,17.7
2005,data.Alberta,data.Heavy Industry,48,17.8
2006,data.Alberta,data.Heavy Industry,48,17.7
2007,data.Alberta,data.Heavy Industry,48,16.9
2008,data.Alberta,data.Heavy Industry,48,16.6
2009,data.Alberta,data.Heavy Industry,48,15.4
2010,data.Alberta,data.Heavy Industry,48,16.8
2011,data.Alberta,data.Heavy Industry,48,18.3
2012,data.Alberta,data.Heavy Industry,48,18.1
2013,data.Alberta,data.Heavy Industry,48,18.8
2014,data.Alberta,data.Heavy Industry,48,19.0
2015,data.Alberta,data.Heavy Industry,48,19.9
2016,data.Alberta,data.Heavy Industry,48,17.8
2017,data.Alberta,data.Heavy Industry,48,17.4
2018,data.Alberta,data.Heavy Industry,48,17.8
2019,data.Alberta,data.Heavy Industry,48,18.1
2020,data.Alberta,data.Heavy Industry,48,17.6
2021,data.Alberta,data.Heavy Industry,48,18.1
1990,data.British Columbia,data.Heavy Industry,59,9.0
1991,data.British Columbia,data.Heavy Industry,59,9.3
1992,data.British Columbia,data.Heavy Industry,59,8.4
1993,data.British Columbia,data.Heavy Industry,59,8.4
1994,data.British Columbia,data.Heavy Industry,59,8.7
1995,data.British Columbia,data.Heavy Industry,59,8.8
1996,data.British Columbia,data.Heavy Industry,59,9.2
1997,data.British Columbia,data.Heavy Industry,59,9.4
1998,data.British Columbia,data.Heavy Industry,59,9.2
1999,data.British Columbia,data.Heavy Industry,59,9.5
2000,data.British Columbia,data.Heavy Industry,59,9.5
2001,data.British Columbia,data.Heavy Industry,59,8.5
2002,data.British Columbia,data.Heavy Industry,59,8.1
2003,data.British Columbia,data.Heavy Industry,59,8.2
2004,data.British Columbia,data.Heavy Industry,59,8.1
2005,data.British Columbia,data.Heavy Industry,59,7.2
2006,data.British Columbia,data.Heavy Industry,59,6.9
2007,data.British Columbia,data.Heavy Industry,59,6.7
2008,data.British Columbia,data.Heavy Industry,59,6.6
2009,data.British Columbia,data.Heavy Industry,59,6.1
2010,data.British Columbia,data.Heavy Industry,59,5.7
2011,data.British Columbia,data.Heavy Industry,59,5.8
2012,data.British Columbia,data.Heavy Industry,59,5.8
2013,data.British Columbia,data.Heavy Industry,59,5.5
2014,data.British Columbia,data.Heavy Industry,59,5.8
2015,data.British Columbia,data.Heavy Industry,59,5.9
2016,data.British Columbia,data.Heavy Industry,59,6.4
2017,data.British Columbia,data.Heavy Industry,59,6.5
2018,data.British Columbia,data.Heavy Industry,59,6.7
2019,data.British Columbia,data.Heavy Industry,59,6.4
2020,data.British Columbia,data.Heavy Industry,59,5.6
2021,data.British Columbia,data.Heavy Industry,59,5.3
1990,data.Yukon,data.Heavy Industry,60,0.1
1991,data.Yukon,data.Heavy Industry,60,0.1
1992,data.Yukon,data.Heavy Industry,60,0.0
1993,data.Yukon,data.Heavy Industry,60,0.0
1994,data.Yukon,data.Heavy Industry,60,0.0
1995,data.Yukon,data.Heavy Industry,60,0.0
1996,data.Yukon,data.Heavy Industry,60,0.0
1997,data.Yukon,data.Heavy Industry,60,0.0
1998,data.Yukon,data.Heavy Industry,60,0.0
1999,data.Yukon,data.Heavy Industry,60,0.0
2000,data.Yukon,data.Heavy Industry,60,0.0
