Year,Géographie,Source,Value
2016,Colombie-Britannique,Inventaire provincial,61.81547588
2016,Colombie-Britannique,Exploitation pétrolière et gazière,13.36764862
2016,Colombie-Britannique,Charbon,1.823711776
2016,Colombie-Britannique,Électricité,0.431590413
2016,Colombie-Britannique,Transports,22.7710056
2016,Colombie-Britannique,Industrie lourde,6.204240955
2016,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",2.365358436
2016,Colombie-Britannique,Bâtiments,7.449260579
2016,Colombie-Britannique,Déchets et autres,4.2994987
2016,Colombie-Britannique,Agriculture,3.103160799
2017,Colombie-Britannique,Inventaire provincial,63.16765528
2017,Colombie-Britannique,Exploitation pétrolière et gazière,13.38108269
2017,Colombie-Britannique,Charbon,1.692647502
2017,Colombie-Britannique,Électricité,0.371022622
2017,Colombie-Britannique,Transports,23.37246604
2017,Colombie-Britannique,Industrie lourde,6.267511982
2017,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",2.465954577
2017,Colombie-Britannique,Bâtiments,8.282080018
2017,Colombie-Britannique,Déchets et autres,4.255494794
2017,Colombie-Britannique,Agriculture,3.079395057
2018,Colombie-Britannique,Inventaire provincial,65.52875618
2018,Colombie-Britannique,Exploitation pétrolière et gazière,13.64005846
2018,Colombie-Britannique,Charbon,1.964982783
2018,Colombie-Britannique,Électricité,0.525211404
2018,Colombie-Britannique,Transports,24.49929937
2018,Colombie-Britannique,Industrie lourde,6.406035629
2018,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",2.850326749
2018,Colombie-Britannique,Bâtiments,8.178058689
2018,Colombie-Britannique,Déchets et autres,4.210240625
2018,Colombie-Britannique,Agriculture,3.254542472
2019,Colombie-Britannique,Inventaire provincial,65.6889314
2019,Colombie-Britannique,Exploitation pétrolière et gazière,13.68245421
2019,Colombie-Britannique,Charbon,1.993952846
2019,Colombie-Britannique,Électricité,0.836867179
2019,Colombie-Britannique,Transports,24.3895947
2019,Colombie-Britannique,Industrie lourde,6.549272266
2019,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",2.502723058
2019,Colombie-Britannique,Bâtiments,8.30565147
2019,Colombie-Britannique,Déchets et autres,4.195030024
2019,Colombie-Britannique,Agriculture,3.233385641
1990,Canada,Déchets et autres,26.00389529
1990,Canada,Agriculture,57.48296374
1990,,,601.5236931
1990,Canada,Exploitation pétrolière et gazière,102.1575745
1990,Canada,Charbon,4.025310733
1990,Canada,Électricité,94.72076658
1990,Canada,Transports,120.4834889
1990,Canada,Industrie lourde,97.16939082
1990,Canada,"Fabrication légère, construction et ressources forestières",28.21673866
1990,Canada,Bâtiments,71.26356391
1991,,,595.7767263
1991,Canada,Exploitation pétrolière et gazière,101.9624531
1991,Canada,Charbon,4.174209161
1991,Canada,Électricité,96.10144235
1991,Canada,Transports,114.317653
1991,Canada,Industrie lourde,97.09465162
1991,Canada,"Fabrication légère, construction et ressources forestières",26.60608557
1991,Canada,Bâtiments,70.59492705
1991,Canada,Déchets et autres,27.23122647
1991,Canada,Agriculture,57.69407802
1992,,,613.5906402
1992,Canada,Exploitation pétrolière et gazière,111.1657567
1992,Canada,Charbon,3.539927969
1992,Canada,Électricité,102.5179855
1992,Canada,Transports,115.223505
1992,Canada,Industrie lourde,94.53294448
1992,Canada,"Fabrication légère, construction et ressources forestières",26.33337768
1992,Canada,Bâtiments,72.43212071
1992,Canada,Déchets et autres,27.85580392
1992,Canada,Agriculture,59.98921817
1993,,,616.7983943
1993,Canada,Exploitation pétrolière et gazière,118.0365975
1993,Canada,Charbon,4.161400135
1993,Canada,Électricité,93.1246943
1993,Canada,Transports,116.7058174
1993,Canada,Industrie lourde,93.99872016
1993,Canada,"Fabrication légère, construction et ressources forestières",24.03487615
1993,Canada,Bâtiments,75.98356448
1993,Canada,Déchets et autres,28.79806844
1993,Canada,Agriculture,61.95465572
1994,,,638.0004703
1994,Canada,Exploitation pétrolière et gazière,121.9012105
1994,Canada,Charbon,4.158364977
1994,Canada,Électricité,95.1499443
1994,Canada,Transports,121.3325641
1994,Canada,Industrie lourde,99.60442136
1994,Canada,"Fabrication légère, construction et ressources forestières",24.84621007
1994,Canada,Bâtiments,76.29509446
1994,Canada,Déchets et autres,29.92402989
1994,Canada,Agriculture,64.78863059
1995,,,656.2971871
1995,Canada,Exploitation pétrolière et gazière,128.1631343
1995,Canada,Charbon,4.044282508
1995,Canada,Électricité,98.20743049
1995,Canada,Transports,122.1418005
1995,Canada,Industrie lourde,100.306844
1995,Canada,"Fabrication légère, construction et ressources forestières",27.42742293
1995,Canada,Bâtiments,77.03337397
1995,Canada,Déchets et autres,31.00972048
1995,Canada,Agriculture,67.96317794
1996,,,678.7106864
1996,Canada,Exploitation pétrolière et gazière,135.9932938
1996,Canada,Charbon,4.015816692
1996,Canada,Électricité,98.19527143
1996,Canada,Transports,125.7082914
1996,Canada,Industrie lourde,103.1261398
1996,Canada,"Fabrication légère, construction et ressources forestières",27.40670832
1996,Canada,Bâtiments,83.31054765
1996,Canada,Déchets et autres,31.41147483
1996,Canada,Agriculture,69.54314244
1997,,,691.1943566
1997,Canada,Exploitation pétrolière et gazière,136.6496581
1997,Canada,Charbon,4.003607354
1997,Canada,Électricité,109.4361325
1997,Canada,Transports,131.4605987
1997,Canada,Industrie lourde,102.5626765
1997,Canada,"Fabrication légère, construction et ressources forestières",27.66108307
1997,Canada,Bâtiments,80.79576383
1997,Canada,Déchets et autres,28.76207941
1997,Canada,Agriculture,69.86275714
1998,,,696.9015186
1998,Canada,Exploitation pétrolière et gazière,141.0066731
1998,Canada,Charbon,3.490778683
1998,Canada,Électricité,122.1154076
1998,Canada,Transports,137.2593898
1998,Canada,Industrie lourde,97.50259393
1998,Canada,"Fabrication légère, construction et ressources forestières",24.35793256
1998,Canada,Bâtiments,72.43986466
1998,Canada,Déchets et autres,29.14535047
1998,Canada,Agriculture,69.58352779
1999,,,709.6009243
1999,Canada,Exploitation pétrolière et gazière,149.2116434
1999,Canada,Charbon,3.126578709
1999,Canada,Électricité,119.1531228
1999,Canada,Transports,143.0017722
1999,Canada,Industrie lourde,94.71155852
1999,Canada,"Fabrication légère, construction et ressources forestières",24.50072889
1999,Canada,Bâtiments,76.36928933
1999,Canada,Déchets et autres,30.00250731
1999,Canada,Agriculture,69.52372317
2000,,,733.5113373
2000,Canada,Exploitation pétrolière et gazière,152.9053806
2000,Canada,Charbon,3.164057719
2000,Canada,Électricité,129.0354812
2000,Canada,Transports,144.938482
2000,Canada,Industrie lourde,94.13362763
2000,Canada,"Fabrication légère, construction et ressources forestières",25.530999
2000,Canada,Bâtiments,83.00713657
2000,Canada,Déchets et autres,30.66867746
2000,Canada,Agriculture,70.12749506
2001,,,722.9350121
2001,Canada,Exploitation pétrolière et gazière,153.3758536
2001,Canada,Charbon,3.249432047
2001,Canada,Électricité,129.2815896
2001,Canada,Transports,146.6375672
2001,Canada,Industrie lourde,88.41017594
2001,Canada,"Fabrication légère, construction et ressources forestières",23.76374694
2001,Canada,Bâtiments,79.6970586
2001,Canada,Déchets et autres,30.60451283
2001,Canada,Agriculture,67.9150754
2002,,,726.5551835
2002,Canada,Exploitation pétrolière et gazière,156.187844
2002,Canada,Charbon,2.866662698
2002,Canada,Électricité,123.6205247
2002,Canada,Transports,147.7341898
2002,Canada,Industrie lourde,89.17523979
2002,Canada,"Fabrication légère, construction et ressources forestières",24.06288678
2002,Canada,Bâtiments,84.14632423
2002,Canada,Déchets et autres,31.27153604
2002,Canada,Agriculture,67.48997549
2003,,,744.8318868
2003,Canada,Exploitation pétrolière et gazière,159.317053
2003,Canada,Charbon,2.721734049
2003,Canada,Électricité,127.3796847
2003,Canada,Transports,151.7211186
2003,Canada,Industrie lourde,88.41384174
2003,Canada,"Fabrication légère, construction et ressources forestières",24.4079686
2003,Canada,Bâtiments,89.47712731
2003,Canada,Déchets et autres,31.21317805
2003,Canada,Agriculture,70.18018087
2004,,,745.9197824
2004,Canada,Exploitation pétrolière et gazière,159.162709
2004,Canada,Charbon,2.811440684
2004,Canada,Électricité,119.0579291
2004,Canada,Transports,156.1045781
2004,Canada,Industrie lourde,92.38934623
2004,Canada,"Fabrication légère, construction et ressources forestières",25.23603702
2004,Canada,Bâtiments,88.08361075
2004,Canada,Déchets et autres,31.26587904
2004,Canada,Agriculture,71.80825253
2005,,,738.7172959
2005,Canada,Exploitation pétrolière et gazière,159.8806256
2005,Canada,Charbon,2.348924222
2005,Canada,Électricité,117.6275528
2005,Canada,Transports,160.0151306
2005,Canada,Industrie lourde,87.38734436
2005,Canada,"Fabrication légère, construction et ressources forestières",24.06327444
2005,Canada,Bâtiments,84.26922833
2005,Canada,Déchets et autres,30.97247925
2005,Canada,Agriculture,72.1527364
2006,,,730.0990825
2006,Canada,Exploitation pétrolière et gazière,165.3090413
2006,Canada,Charbon,2.305868316
2006,Canada,Électricité,111.703904
2006,Canada,Transports,161.0256509
2006,Canada,Industrie lourde,87.32151849
2006,Canada,"Fabrication légère, construction et ressources forestières",22.65820724
2006,Canada,Bâtiments,79.18139909
2006,Canada,Déchets et autres,30.40986631
2006,Canada,Agriculture,70.18362689
2007,,,751.661271
2007,Canada,Exploitation pétrolière et gazière,170.9966762
2007,Canada,Charbon,2.556154938
2007,Canada,Électricité,117.7549
2007,Canada,Transports,164.6548436
2007,Canada,Industrie lourde,86.31083237
2007,Canada,"Fabrication légère, construction et ressources forestières",23.81259888
2007,Canada,Bâtiments,85.00034124
2007,Canada,Déchets et autres,29.83969015
2007,Canada,Agriculture,70.73523365
2008,,,735.6928521
2008,Canada,Exploitation pétrolière et gazière,167.2787801
2008,Canada,Charbon,2.51543902
2008,Canada,Électricité,108.9236626
2008,Canada,Transports,164.6630182
2008,Canada,Industrie lourde,84.75792336
2008,Canada,"Fabrication légère, construction et ressources forestières",22.71996975
2008,Canada,Bâtiments,84.70729446
2008,Canada,Déchets et autres,29.53982382
2008,Canada,Agriculture,70.58694073
2009,,,693.5978977
2009,Canada,Exploitation pétrolière et gazière,164.8062869
2009,Canada,Charbon,2.420451291
2009,Canada,Électricité,93.82318327
2009,Canada,Transports,161.3438438
2009,Canada,Industrie lourde,71.64994165
2009,Canada,"Fabrication légère, construction et ressources forestières",20.22797267
2009,Canada,Bâtiments,83.09840065
2009,Canada,Déchets et autres,28.27838884
2009,Canada,Agriculture,67.9494286
2010,,,702.8027469
2010,Canada,Exploitation pétrolière et gazière,166.0483404
2010,Canada,Charbon,2.759059964
2010,Canada,Électricité,95.006381
2010,Canada,Transports,167.1673026
2010,Canada,Industrie lourde,74.69737925
2010,Canada,"Fabrication légère, construction et ressources forestières",21.79048843
2010,Canada,Bâtiments,79.82853923
2010,Canada,Déchets et autres,27.69218885
2010,Canada,Agriculture,67.8130672
2011,,,714.07775
2011,Canada,Exploitation pétrolière et gazière,171.7883646
2011,Canada,Charbon,2.665389764
2011,Canada,Électricité,86.98786399
2011,Canada,Transports,168.3342788
2011,Canada,Industrie lourde,80.73163082
2011,Canada,"Fabrication légère, construction et ressources forestières",22.58218771
2011,Canada,Bâtiments,85.08770811
2011,Canada,Déchets et autres,27.41136399
2011,Canada,Agriculture,68.48896221
2012,,,717.1711766
2012,Canada,Exploitation pétrolière et gazière,178.3728663
2012,Canada,Charbon,2.677544136
2012,Canada,Électricité,83.38196945
2012,Canada,Transports,170.4954066
2012,Canada,Industrie lourde,80.13484244
2012,Canada,"Fabrication légère, construction et ressources forestières",21.9195857
2012,Canada,Bâtiments,83.26137754
2012,Canada,Déchets et autres,26.902882
2012,Canada,Agriculture,70.0247025
2013,,,725.371843
2013,Canada,Exploitation pétrolière et gazière,184.4212799
2013,Canada,Charbon,2.848603156
2013,Canada,Électricité,79.93024772
2013,Canada,Transports,173.8090472
2013,Canada,Industrie lourde,78.40739212
2013,Canada,"Fabrication légère, construction et ressources forestières",22.25560817
2013,Canada,Bâtiments,84.15689843
2013,Canada,Déchets et autres,26.95696817
2013,Canada,Agriculture,72.58579816
2014,,,722.5576706
2014,Canada,Exploitation pétrolière et gazière,190.4095618
2014,Canada,Charbon,2.368113633
2014,Canada,Électricité,75.88684055
2014,Canada,Transports,171.4623033
2014,Canada,Industrie lourde,79.20148681
2014,Canada,"Fabrication légère, construction et ressources forestières",20.96353517
2014,Canada,Bâtiments,84.6618933
2014,Canada,Déchets et autres,26.63584842
2014,Canada,Agriculture,70.96808756
2015,,,723.094161
2015,Canada,Exploitation pétrolière et gazière,189.8983704
2015,Canada,Charbon,2.250342258
2015,Canada,Électricité,79.13444835
2015,Canada,Transports,172.1857811
2015,Canada,Industrie lourde,77.43721712
2015,Canada,"Fabrication légère, construction et ressources forestières",21.15053184
2015,Canada,Bâtiments,83.12833359
2015,Canada,Déchets et autres,26.70182401
2015,Canada,Agriculture,71.20731239
2016,,,706.9318195
2016,Canada,Exploitation pétrolière et gazière,180.8030275
2016,Canada,Charbon,2.423430852
2016,Canada,Électricité,73.55242778
2016,Canada,Transports,173.5694455
2016,Canada,Industrie lourde,75.90086601
2016,Canada,"Fabrication légère, construction et ressources forestières",20.65977634
2016,Canada,Bâtiments,81.46717795
2016,Canada,Déchets et autres,26.67742622
2016,Canada,Agriculture,71.87824129
2017,,,716.0903364
2017,Canada,Exploitation pétrolière et gazière,182.6847609
2017,Canada,Charbon,2.21568045
2017,Canada,Électricité,71.95773666
2017,Canada,Transports,178.8384776
2017,Canada,Industrie lourde,75.01484088
2017,Canada,"Fabrication légère, construction et ressources forestières",21.32092963
2017,Canada,Bâtiments,85.90494216
2017,Canada,Déchets et autres,26.90506951
2017,Canada,Agriculture,71.24789861
2018,,,728.475065
2018,Canada,Exploitation pétrolière et gazière,191.1679416
2018,Canada,Charbon,2.54421593
2018,Canada,Électricité,61.9169793
2018,Canada,Transports,184.2892502
2018,Canada,Industrie lourde,77.1264561
2018,Canada,"Fabrication légère, construction et ressources forestières",21.54033003
2018,Canada,Bâtiments,89.55540086
2018,Canada,Déchets et autres,27.18868462
2018,Canada,Agriculture,73.14580635
2019,,,730.2449322
2019,Canada,Exploitation pétrolière et gazière,191.3944346
2019,Canada,Charbon,2.598801597
2019,Canada,Électricité,61.06573173
2019,Canada,Transports,185.7759892
2019,Canada,Industrie lourde,77.11807476
2019,Canada,"Fabrication légère, construction et ressources forestières",21.25987582
2019,Canada,Bâtiments,90.71171397
2019,Canada,Déchets et autres,27.59426528
2019,Canada,Agriculture,72.72604533
1990,Manitoba,Inventaire provincial,18.59939228
1990,Manitoba,Exploitation pétrolière et gazière,1.321977856
1990,Manitoba,Électricité,0.523619399
1990,Manitoba,Transports,5.014323361
1990,Manitoba,Industrie lourde,1.336402889
1990,Manitoba,"Fabrication légère, construction et ressources forestières",0.591724957
1990,Manitoba,Bâtiments,3.059995506
