Year,Géographie,Actif,GeoCode,Value
2015,Manitoba,Canaux et voies navigables,46,38.8
2015,Manitoba,Autres infrastructures de génie maritime,46,36.8
2015,Manitoba,Infrastructures de génie liées aux transports,46,57.6
2015,Manitoba,Structures et réseaux autoroutiers et routiers,46,57.9
2015,Manitoba,Ponts,46,56.4
2015,Manitoba,Tunnels,46,65.6
2015,Manitoba,Lignes de chemins de fer,46,58.1
2015,Manitoba,Pistes d'atterrissage et de décollage,46,56.5
2015,Manitoba,Infrastructure d'adduction et de distribution d'eau,46,66.6
2015,Manitoba,Usines de filtration de l'eau,46,62.9
2015,Manitoba,Autres infrastructure d'eau,46,67.1
2015,Manitoba,Infrastructures pour les eaux usées,46,48.2
2015,Manitoba,Usines d'épuration des eaux d'égout,46,52.9
2015,Manitoba,Autres infrastructure d'égout,46,47.1
2015,Manitoba,Réseaux de communication,46,45.5
2015,Manitoba,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",46,56.4
2015,Manitoba,Fibre optique,46,40.6
2015,Manitoba,Structures de support pour la transmission,46,38.5
2015,Manitoba,Autres structures de communication,46,38.1
2015,Manitoba,Infrastructure liées à l'énergie électrique,46,58.1
2015,Manitoba,Centrales éoliennes et panneaux solaires,46,40.0
2015,Manitoba,Centrale énergétique thermale,46,56.6
2015,Manitoba,Centrale énergétique hydraulique,46,57.8
2015,Manitoba,Réseaux de transport d'électricité,46,59.4
2015,Manitoba,Réseau de distribution d'électricité,46,56.6
2015,Manitoba,Autres constructions de l'énergie électrique,46,40.0
2015,Manitoba,Construction liée aux installations de pétrole et de gaz,46,56.1
2015,Manitoba,Oléoducs,46,56.1
2015,Manitoba,Autres travaux de génie,46,52.9
2015,Manitoba,Installations d'élimination des déchets,46,54.0
2015,Manitoba,Installations récréatives de plein air,46,51.5
2015,Manitoba,Dépollution,46,56.3
2015,Manitoba,Autres machines et matériel,46,63.0
2015,Manitoba,"Turbines, turbogénérateurs et groupes générateurs de turbine",46,32.2
2015,Manitoba,Matériel de traitement de l'eau,46,43.8
2015,Manitoba,Transformateurs de puissance et de distribution,46,65.8
2015,Manitoba,Machines et matériel de transport,46,54.7
2015,Manitoba,Autobus,46,53.6
2015,Manitoba,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",46,55.2
2015,Saskatchewan,Total des actifs,47,57.2
2015,Saskatchewan,Immeubles commerciaux,47,56.5
2015,Saskatchewan,Installations sportives avec capacité d'accueil de spectateurs,47,56.8
2015,Saskatchewan,Installations récréatives intérieures,47,57.1
2015,Saskatchewan,Résidences d'étudiants,47,53.3
2015,Saskatchewan,Aéroports et autres gares de voyageurs,47,55.6
2015,Saskatchewan,Édifices de communications,47,56.1
2015,Saskatchewan,Bâtiments institutionnels,47,52.3
2015,Saskatchewan,"Écoles, collèges, universités et autres bâtiments d'enseignement",47,55.5
2015,Saskatchewan,Hôpitaux,47,45.8
2015,Saskatchewan,Maisons de soins infirmiers et résidences pour personnes âgées,47,50.0
2015,Saskatchewan,Centres religieux et lieux commémoratifs,47,42.9
2015,Saskatchewan,Musées,47,49.4
2015,Saskatchewan,Lieux historiques,47,75.9
2015,Saskatchewan,Bibliothèques,47,56.6
2015,Saskatchewan,Installations de sécurité publique,47,50.6
2015,Saskatchewan,Infrastructures de génie maritime,47,21.6
2015,Saskatchewan,Ports de mer,47,20.1
2015,Saskatchewan,Ports de plaisance et ports de commerce,47,23.0
2015,Saskatchewan,Canaux et voies navigables,47,40.0
2015,Saskatchewan,Autres infrastructures de génie maritime,47,20.2
2015,Saskatchewan,Infrastructures de génie liées aux transports,47,60.8
2015,Saskatchewan,Structures et réseaux autoroutiers et routiers,47,62.2
2015,Saskatchewan,Ponts,47,60.5
2015,Saskatchewan,Lignes de chemins de fer,47,57.6
2015,Saskatchewan,Pistes d'atterrissage et de décollage,47,72.5
2015,Saskatchewan,Infrastructure d'adduction et de distribution d'eau,47,56.6
2015,Saskatchewan,Usines de filtration de l'eau,47,54.3
2015,Saskatchewan,Autres infrastructure d'eau,47,63.6
2015,Saskatchewan,Infrastructures pour les eaux usées,47,54.4
2015,Saskatchewan,Usines d'épuration des eaux d'égout,47,67.4
2015,Saskatchewan,Autres infrastructure d'égout,47,52.6
2015,Saskatchewan,Réseaux de communication,47,45.9
2015,Saskatchewan,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",47,50.4
2015,Saskatchewan,Fibre optique,47,44.6
2015,Saskatchewan,Structures de support pour la transmission,47,44.3
2015,Saskatchewan,Autres structures de communication,47,44.2
2015,Saskatchewan,Infrastructure liées à l'énergie électrique,47,60.7
2015,Saskatchewan,Centrales éoliennes et panneaux solaires,47,60.9
2015,Saskatchewan,Centrale énergétique thermale,47,62.2
2015,Saskatchewan,Centrale énergétique hydraulique,47,60.8
2015,Saskatchewan,Réseaux de transport d'électricité,47,58.1
2015,Saskatchewan,Réseau de distribution d'électricité,47,61.4
2015,Saskatchewan,Autres constructions de l'énergie électrique,47,60.9
2015,Saskatchewan,Construction liée aux installations de pétrole et de gaz,47,56.5
2015,Saskatchewan,Oléoducs,47,56.5
2015,Saskatchewan,Autres travaux de génie,47,66.3
2015,Saskatchewan,Installations d'élimination des déchets,47,73.4
2015,Saskatchewan,Installations récréatives de plein air,47,65.3
2015,Saskatchewan,Dépollution,47,63.3
2015,Saskatchewan,Autres machines et matériel,47,74.5
2015,Saskatchewan,"Turbines, turbogénérateurs et groupes générateurs de turbine",47,81.1
2015,Saskatchewan,Matériel de traitement de l'eau,47,53.4
2015,Saskatchewan,Transformateurs de puissance et de distribution,47,54.0
2015,Saskatchewan,Machines et matériel de transport,47,61.0
2015,Saskatchewan,Autobus,47,59.5
2015,Saskatchewan,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",47,61.3
2015,Alberta,Total des actifs,48,62.1
2015,Alberta,Immeubles commerciaux,48,63.4
2015,Alberta,Installations sportives avec capacité d'accueil de spectateurs,48,61.9
2015,Alberta,Installations récréatives intérieures,48,65.9
2015,Alberta,Résidences d'étudiants,48,57.8
2015,Alberta,Aéroports et autres gares de voyageurs,48,62.4
2015,Alberta,Édifices de communications,48,60.1
2015,Alberta,Bâtiments institutionnels,48,58.3
2015,Alberta,"Écoles, collèges, universités et autres bâtiments d'enseignement",48,60.9
2015,Alberta,Hôpitaux,48,53.1
2015,Alberta,Maisons de soins infirmiers et résidences pour personnes âgées,48,51.4
2015,Alberta,Centres religieux et lieux commémoratifs,48,50.8
2015,Alberta,Musées,48,61.6
2015,Alberta,Lieux historiques,48,46.3
2015,Alberta,Bibliothèques,48,64.9
2015,Alberta,Installations de sécurité publique,48,62.3
2015,Alberta,Infrastructures de génie maritime,48,18.4
2015,Alberta,Ports de mer,48,15.8
2015,Alberta,Ports de plaisance et ports de commerce,48,26.5
2015,Alberta,Canaux et voies navigables,48,35.6
2015,Alberta,Autres infrastructures de génie maritime,48,15.9
2015,Alberta,Infrastructures de génie liées aux transports,48,66.1
2015,Alberta,Structures et réseaux autoroutiers et routiers,48,66.2
2015,Alberta,Ponts,48,66.0
2015,Alberta,Tunnels,48,63.6
2015,Alberta,Lignes de chemins de fer,48,65.3
2015,Alberta,Pistes d'atterrissage et de décollage,48,82.7
2015,Alberta,Infrastructure d'adduction et de distribution d'eau,48,61.8
2015,Alberta,Usines de filtration de l'eau,48,59.4
2015,Alberta,Autres infrastructure d'eau,48,62.5
2015,Alberta,Infrastructures pour les eaux usées,48,59.8
2015,Alberta,Usines d'épuration des eaux d'égout,48,63.0
2015,Alberta,Autres infrastructure d'égout,48,59.4
2015,Alberta,Réseaux de communication,48,45.2
2015,Alberta,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",48,45.8
2015,Alberta,Fibre optique,48,45.4
2015,Alberta,Structures de support pour la transmission,48,44.3
2015,Alberta,Autres structures de communication,48,44.4
2015,Alberta,Infrastructure liées à l'énergie électrique,48,63.9
2015,Alberta,Centrales éoliennes et panneaux solaires,48,65.7
2015,Alberta,Centrale énergétique thermale,48,63.7
2015,Alberta,Centrale énergétique hydraulique,48,65.1
2015,Alberta,Réseaux de transport d'électricité,48,63.9
2015,Alberta,Réseau de distribution d'électricité,48,63.5
2015,Alberta,Autres constructions de l'énergie électrique,48,65.7
2015,Alberta,Construction liée aux installations de pétrole et de gaz,48,65.1
2015,Alberta,Oléoducs,48,65.1
2015,Alberta,Autres travaux de génie,48,61.4
2015,Alberta,Installations d'élimination des déchets,48,62.1
2015,Alberta,Installations récréatives de plein air,48,56.9
2015,Alberta,Dépollution,48,66.2
2015,Alberta,Autres machines et matériel,48,61.0
2015,Alberta,"Turbines, turbogénérateurs et groupes générateurs de turbine",48,56.1
2015,Alberta,Matériel de traitement de l'eau,48,48.9
2015,Alberta,Transformateurs de puissance et de distribution,48,69.0
2015,Alberta,Machines et matériel de transport,48,62.1
2015,Alberta,Autobus,48,56.7
2015,Alberta,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",48,65.7
2015,Colombie-Britannique,Total des actifs,59,56.6
2015,Colombie-Britannique,Immeubles commerciaux,59,56.4
2015,Colombie-Britannique,Installations sportives avec capacité d'accueil de spectateurs,59,58.3
2015,Colombie-Britannique,Installations récréatives intérieures,59,61.7
2015,Colombie-Britannique,Résidences d'étudiants,59,50.5
2015,Colombie-Britannique,Aéroports et autres gares de voyageurs,59,52.9
2015,Colombie-Britannique,Édifices de communications,59,51.4
2015,Colombie-Britannique,Bâtiments institutionnels,59,59.8
2015,Colombie-Britannique,"Écoles, collèges, universités et autres bâtiments d'enseignement",59,60.3
2015,Colombie-Britannique,Hôpitaux,59,59.9
2015,Colombie-Britannique,Maisons de soins infirmiers et résidences pour personnes âgées,59,60.9
2015,Colombie-Britannique,Centres religieux et lieux commémoratifs,59,56.9
2015,Colombie-Britannique,Musées,59,75.5
2015,Colombie-Britannique,Lieux historiques,59,68.6
2015,Colombie-Britannique,Bibliothèques,59,53.1
2015,Colombie-Britannique,Installations de sécurité publique,59,57.7
2015,Colombie-Britannique,Infrastructures de génie maritime,59,46.7
2015,Colombie-Britannique,Ports de mer,59,44.7
2015,Colombie-Britannique,Ports de plaisance et ports de commerce,59,52.8
2015,Colombie-Britannique,Canaux et voies navigables,59,44.1
2015,Colombie-Britannique,Autres infrastructures de génie maritime,59,48.4
2015,Colombie-Britannique,Infrastructures de génie liées aux transports,59,52.1
2015,Colombie-Britannique,Structures et réseaux autoroutiers et routiers,59,53.8
2015,Colombie-Britannique,Ponts,59,58.1
2015,Colombie-Britannique,Tunnels,59,53.2
2015,Colombie-Britannique,Lignes de chemins de fer,59,47.7
2015,Colombie-Britannique,Pistes d'atterrissage et de décollage,59,60.4
2015,Colombie-Britannique,Infrastructure d'adduction et de distribution d'eau,59,65.9
2015,Colombie-Britannique,Usines de filtration de l'eau,59,65.1
2015,Colombie-Britannique,Autres infrastructure d'eau,59,66.2
2015,Colombie-Britannique,Infrastructures pour les eaux usées,59,51.1
2015,Colombie-Britannique,Usines d'épuration des eaux d'égout,59,51.6
2015,Colombie-Britannique,Autres infrastructure d'égout,59,50.5
2015,Colombie-Britannique,Réseaux de communication,59,45.4
2015,Colombie-Britannique,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",59,45.9
2015,Colombie-Britannique,Fibre optique,59,45.1
2015,Colombie-Britannique,Structures de support pour la transmission,59,47.4
2015,Colombie-Britannique,Autres structures de communication,59,43.4
2015,Colombie-Britannique,Infrastructure liées à l'énergie électrique,59,57.3
2015,Colombie-Britannique,Centrales éoliennes et panneaux solaires,59,60.7
2015,Colombie-Britannique,Centrale énergétique thermale,59,64.7
2015,Colombie-Britannique,Centrale énergétique hydraulique,59,56.7
2015,Colombie-Britannique,Réseaux de transport d'électricité,59,58.3
2015,Colombie-Britannique,Réseau de distribution d'électricité,59,57.7
2015,Colombie-Britannique,Autres constructions de l'énergie électrique,59,60.7
2015,Colombie-Britannique,Construction liée aux installations de pétrole et de gaz,59,55.1
2015,Colombie-Britannique,Oléoducs,59,55.1
2015,Colombie-Britannique,Autres travaux de génie,59,61.6
2015,Colombie-Britannique,Installations d'élimination des déchets,59,59.8
2015,Colombie-Britannique,Installations récréatives de plein air,59,62.3
2015,Colombie-Britannique,Dépollution,59,62.6
2015,Colombie-Britannique,Autres machines et matériel,59,51.3
2015,Colombie-Britannique,"Turbines, turbogénérateurs et groupes générateurs de turbine",59,63.6
2015,Colombie-Britannique,Matériel de traitement de l'eau,59,40.6
2015,Colombie-Britannique,Transformateurs de puissance et de distribution,59,42.6
2015,Colombie-Britannique,Machines et matériel de transport,59,54.2
2015,Colombie-Britannique,Autobus,59,56.1
2015,Colombie-Britannique,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",59,52.6
2015,Yukon,Total des actifs,60,53.1
2015,Yukon,Immeubles commerciaux,60,49.7
2015,Yukon,Installations sportives avec capacité d'accueil de spectateurs,60,49.3
2015,Yukon,Installations récréatives intérieures,60,49.6
2015,Yukon,Aéroports et autres gares de voyageurs,60,49.3
2015,Yukon,Édifices de communications,60,51.6
2015,Yukon,Bâtiments institutionnels,60,53.7
2015,Yukon,"Écoles, collèges, universités et autres bâtiments d'enseignement",60,49.2
2015,Yukon,Hôpitaux,60,66.7
2015,Yukon,Maisons de soins infirmiers et résidences pour personnes âgées,60,67.4
2015,Yukon,Centres religieux et lieux commémoratifs,60,37.0
2015,Yukon,Musées,60,45.7
2015,Yukon,Lieux historiques,60,37.0
2015,Yukon,Bibliothèques,60,52.9
2015,Yukon,Installations de sécurité publique,60,52.6
2015,Yukon,Infrastructures de génie maritime,60,10.7
2015,Yukon,Ports de mer,60,19.0
2015,Yukon,Ports de plaisance et ports de commerce,60,7.6
2015,Yukon,Canaux et voies navigables,60,30.0
2015,Yukon,Autres infrastructures de génie maritime,60,19.0
2015,Yukon,Infrastructures de génie liées aux transports,60,51.7
2015,Yukon,Structures et réseaux autoroutiers et routiers,60,51.0
2015,Yukon,Ponts,60,50.7
2015,Yukon,Lignes de chemins de fer,60,62.6
2015,Yukon,Pistes d'atterrissage et de décollage,60,60.6
2015,Yukon,Infrastructure d'adduction et de distribution d'eau,60,59.5
2015,Yukon,Usines de filtration de l'eau,60,63.5
2015,Yukon,Autres infrastructure d'eau,60,57.1
2015,Yukon,Infrastructures pour les eaux usées,60,40.5
2015,Yukon,Usines d'épuration des eaux d'égout,60,41.6
2015,Yukon,Autres infrastructure d'égout,60,36.1
2015,Yukon,Réseaux de communication,60,64.3
2015,Yukon,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",60,61.9
2015,Yukon,Fibre optique,60,62.8
2015,Yukon,Structures de support pour la transmission,60,62.5
2015,Yukon,Autres structures de communication,60,73.6
2015,Yukon,Infrastructure liées à l'énergie électrique,60,60.5
2015,Yukon,Centrales éoliennes et panneaux solaires,60,61.9
2015,Yukon,Centrale énergétique thermale,60,59.4
2015,Yukon,Centrale énergétique hydraulique,60,60.4
2015,Yukon,Réseaux de transport d'électricité,60,60.0
2015,Yukon,Réseau de distribution d'électricité,60,60.1
2015,Yukon,Autres constructions de l'énergie électrique,60,61.9
2015,Yukon,Construction liée aux installations de pétrole et de gaz,60,0.0
2015,Yukon,Oléoducs,60,0.0
2015,Yukon,Autres travaux de génie,60,50.7
2015,Yukon,Installations d'élimination des déchets,60,49.7
2015,Yukon,Installations récréatives de plein air,60,55.0
2015,Yukon,Dépollution,60,55.7
2015,Yukon,Autres machines et matériel,60,60.7
2015,Yukon,"Turbines, turbogénérateurs et groupes générateurs de turbine",60,66.9
2015,Yukon,Matériel de traitement de l'eau,60,66.0
2015,Yukon,Transformateurs de puissance et de distribution,60,55.4
2015,Yukon,Machines et matériel de transport,60,63.2
2015,Yukon,Autobus,60,70.0
2015,Yukon,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",60,40.4
2015,Territoires du Nord-Ouest,Total des actifs,61,79.6
2015,Territoires du Nord-Ouest,Immeubles commerciaux,61,65.9
2015,Territoires du Nord-Ouest,Installations sportives avec capacité d'accueil de spectateurs,61,73.0
2015,Territoires du Nord-Ouest,Installations récréatives intérieures,61,66.2
2015,Territoires du Nord-Ouest,Résidences d'étudiants,61,73.0
2015,Territoires du Nord-Ouest,Aéroports et autres gares de voyageurs,61,67.0
2015,Territoires du Nord-Ouest,Édifices de communications,61,61.3
2015,Territoires du Nord-Ouest,Bâtiments institutionnels,61,78.8
2015,Territoires du Nord-Ouest,"Écoles, collèges, universités et autres bâtiments d'enseignement",61,79.5
2015,Territoires du Nord-Ouest,Hôpitaux,61,78.5
2015,Territoires du Nord-Ouest,Maisons de soins infirmiers et résidences pour personnes âgées,61,78.6
2015,Territoires du Nord-Ouest,Centres religieux et lieux commémoratifs,61,85.4
2015,Territoires du Nord-Ouest,Musées,61,78.7
2015,Territoires du Nord-Ouest,Lieux historiques,61,85.4
2015,Territoires du Nord-Ouest,Bibliothèques,61,75.9
2015,Territoires du Nord-Ouest,Installations de sécurité publique,61,75.9
2015,Territoires du Nord-Ouest,Infrastructures de génie maritime,61,76.4
2015,Territoires du Nord-Ouest,Ports de mer,61,64.7
2015,Territoires du Nord-Ouest,Ports de plaisance et ports de commerce,61,63.8
2015,Territoires du Nord-Ouest,Canaux et voies navigables,61,81.1
2015,Territoires du Nord-Ouest,Autres infrastructures de génie maritime,61,71.6
2015,Territoires du Nord-Ouest,Infrastructures de génie liées aux transports,61,75.9
2015,Territoires du Nord-Ouest,Structures et réseaux autoroutiers et routiers,61,67.8
2015,Territoires du Nord-Ouest,Ponts,61,67.7
2015,Territoires du Nord-Ouest,Lignes de chemins de fer,61,74.3
2015,Territoires du Nord-Ouest,Pistes d'atterrissage et de décollage,61,94.1
2015,Territoires du Nord-Ouest,Infrastructure d'adduction et de distribution d'eau,61,84.9
